code_insee,commune,loyer_m2_maison,loyer_m2_appartement,nb_obs_maison,nb_obs_appartement,source,updated_at
29206,Plounévez-Lochrist,9,,113,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
29207,Plourin-lès-Morlaix,9,10,134,105,Loyers (données publiques),2026-03-03T09:22:09.139Z
29209,Plouvien,10,,164,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
29210,Plouvorn,9,,157,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
29212,Plouzané,11,12,322,247,Loyers (données publiques),2026-03-03T09:22:09.139Z
29216,Pluguffan,10,,169,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
29220,Pont-l'Abbé,10,11,268,802,Loyers (données publiques),2026-03-03T09:22:09.139Z
29232,Quimper,11,12,1572,10629,Loyers (données publiques),2026-03-03T09:22:09.139Z
29233,Quimperlé,11,12,324,1173,Loyers (données publiques),2026-03-03T09:22:09.139Z
29235,Le Relecq-Kerhuon,12,13,320,661,Loyers (données publiques),2026-03-03T09:22:09.139Z
29236,Riec-sur-Bélon,10,10,164,125,Loyers (données publiques),2026-03-03T09:22:09.139Z
29239,Roscoff,10,12,122,315,Loyers (données publiques),2026-03-03T09:22:09.139Z
29241,Rosporden,10,12,172,490,Loyers (données publiques),2026-03-03T09:22:09.139Z
29254,Saint-Martin-des-Champs,10,11,150,309,Loyers (données publiques),2026-03-03T09:22:09.139Z
29259,Saint-Pol-de-Léon,10,11,201,608,Loyers (données publiques),2026-03-03T09:22:09.139Z
29260,Saint-Renan,11,12,251,581,Loyers (données publiques),2026-03-03T09:22:09.139Z
29266,Saint-Thégonnec Loc-Eguiner,9,,181,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
29274,Scaër,,11,0,160,Loyers (données publiques),2026-03-03T09:22:09.139Z
29293,Trégunc,10,11,179,187,Loyers (données publiques),2026-03-03T09:22:09.139Z
29302,Pont-de-Buis-lès-Quimerch,9,9,165,106,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A001,Afa,,16,0,176,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A004,Ajaccio,16,15,278,7460,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A008,Albitreccia,,18,0,138,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A032,Bastelicaccia,16,17,109,326,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A041,Bonifacio,,16,0,129,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A085,Cauro,,16,0,118,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A130,Grosseto-Prugna,,18,0,362,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A228,Pietrosella,,19,0,118,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A247,Porto-Vecchio,14,16,273,791,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A249,Propriano,,17,0,504,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A271,Sarrola-Carcopino,,18,0,246,Loyers (données publiques),2026-03-03T09:22:09.139Z
2A272,Sartène,,14,0,258,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B009,Aléria,,13,0,211,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B033,Bastia,12,14,111,4728,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B037,Biguglia,12,14,111,818,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B042,Borgo,12,14,234,882,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B050,Calvi,,16,0,472,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B087,Cervione,,12,0,105,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B096,Corte,,14,0,1042,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B120,Furiani,12,14,101,696,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B123,Ghisonaccia,13,13,157,273,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B134,L'Île-Rousse,,16,0,353,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B148,Lucciana,12,14,145,917,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B168,Monticello,,15,0,109,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B185,Oletta,,13,0,128,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B207,Penta-di-Casinca,12,13,133,389,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B251,Prunelli-di-Fiumorbo,13,13,156,221,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B286,Sorbo-Ocagnano,,12,0,118,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B298,Saint-Florent,,15,0,101,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B305,San-Martino-di-Lota,,17,0,243,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B307,Santa-Lucia-di-Moriani,,13,0,145,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B309,Santa-Maria-di-Lota,,16,0,115,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B313,San-Nicolao,,13,0,252,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B343,Venzolasca,,12,0,133,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B346,Vescovato,,14,0,400,Loyers (données publiques),2026-03-03T09:22:09.139Z
2B353,Ville-di-Pietrabugno,,15,0,282,Loyers (données publiques),2026-03-03T09:22:09.139Z
30003,Aigues-Mortes,14,14,245,472,Loyers (données publiques),2026-03-03T09:22:09.139Z
30004,Aigues-Vives,11,13,147,208,Loyers (données publiques),2026-03-03T09:22:09.139Z
30006,Aimargues,12,14,225,352,Loyers (données publiques),2026-03-03T09:22:09.139Z
30007,Alès,9,10,1263,7334,Loyers (données publiques),2026-03-03T09:22:09.139Z
30010,Anduze,,10,0,779,Loyers (données publiques),2026-03-03T09:22:09.139Z
30011,Les Angles,13,15,287,1212,Loyers (données publiques),2026-03-03T09:22:09.139Z
30012,Aramon,10,12,159,441,Loyers (données publiques),2026-03-03T09:22:09.139Z
30019,Aubais,10,13,116,135,Loyers (données publiques),2026-03-03T09:22:09.139Z
30028,Bagnols-sur-Cèze,11,10,440,3030,Loyers (données publiques),2026-03-03T09:22:09.139Z
30029,Barjac,,10,0,103,Loyers (données publiques),2026-03-03T09:22:09.139Z
30032,Beaucaire,11,11,309,1809,Loyers (données publiques),2026-03-03T09:22:09.139Z
30033,Beauvoisin,12,13,246,228,Loyers (données publiques),2026-03-03T09:22:09.139Z
30034,Bellegarde,11,13,363,478,Loyers (données publiques),2026-03-03T09:22:09.139Z
30036,Bernis,12,13,158,214,Loyers (données publiques),2026-03-03T09:22:09.139Z
30037,Bessèges,,8,0,796,Loyers (données publiques),2026-03-03T09:22:09.139Z
30039,Bezouce,10,12,126,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
30046,Boucoiran-et-Nozières,,11,0,102,Loyers (données publiques),2026-03-03T09:22:09.139Z
30047,Bouillargues,11,12,233,307,Loyers (données publiques),2026-03-03T09:22:09.139Z
30057,Cabrières,,12,0,124,Loyers (données publiques),2026-03-03T09:22:09.139Z
30059,Le Cailar,11,,150,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
30060,Caissargues,11,13,152,226,Loyers (données publiques),2026-03-03T09:22:09.139Z
30061,La Calmette,10,12,188,178,Loyers (données publiques),2026-03-03T09:22:09.139Z
30062,Calvisson,10,13,320,408,Loyers (données publiques),2026-03-03T09:22:09.139Z
30075,Caveirac,13,13,167,185,Loyers (données publiques),2026-03-03T09:22:09.139Z
30076,Cavillargues,,10,0,103,Loyers (données publiques),2026-03-03T09:22:09.139Z
30082,Clarensac,13,12,167,143,Loyers (données publiques),2026-03-03T09:22:09.139Z
30083,Codognan,13,14,116,161,Loyers (données publiques),2026-03-03T09:22:09.139Z
30092,Connaux,,11,0,132,Loyers (données publiques),2026-03-03T09:22:09.139Z
30117,Fourques,11,14,180,178,Loyers (données publiques),2026-03-03T09:22:09.139Z
30123,Gallargues-le-Montueux,12,14,272,278,Loyers (données publiques),2026-03-03T09:22:09.139Z
30125,Garons,11,13,256,478,Loyers (données publiques),2026-03-03T09:22:09.139Z
30128,Générac,12,13,243,237,Loyers (données publiques),2026-03-03T09:22:09.139Z
30131,Goudargues,,11,0,111,Loyers (données publiques),2026-03-03T09:22:09.139Z
30132,La Grand-Combe,,9,0,882,Loyers (données publiques),2026-03-03T09:22:09.139Z
30133,Le Grau-du-Roi,,16,0,999,Loyers (données publiques),2026-03-03T09:22:09.139Z
30135,Jonquières-Saint-Vincent,10,12,215,179,Loyers (données publiques),2026-03-03T09:22:09.139Z
30141,Laudun-l'Ardoise,11,10,271,340,Loyers (données publiques),2026-03-03T09:22:09.139Z
30146,Lédignan,,10,0,186,Loyers (données publiques),2026-03-03T09:22:09.139Z
30147,Lézan,,10,0,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
30155,Manduel,12,13,217,274,Loyers (données publiques),2026-03-03T09:22:09.139Z
30156,Marguerittes,10,12,382,449,Loyers (données publiques),2026-03-03T09:22:09.139Z
30159,Le Martinet,,8,0,119,Loyers (données publiques),2026-03-03T09:22:09.139Z
30166,Meynes,,11,0,137,Loyers (données publiques),2026-03-03T09:22:09.139Z
30169,Milhaud,11,12,131,482,Loyers (données publiques),2026-03-03T09:22:09.139Z
30171,Molières-sur-Cèze,,8,0,132,Loyers (données publiques),2026-03-03T09:22:09.139Z
30178,Montfaucon,,11,0,103,Loyers (données publiques),2026-03-03T09:22:09.139Z
30179,Montfrin,10,12,169,216,Loyers (données publiques),2026-03-03T09:22:09.139Z
30184,Moussac,,12,0,110,Loyers (données publiques),2026-03-03T09:22:09.139Z
30189,Nîmes,12,15,2382,30684,Loyers (données publiques),2026-03-03T09:22:09.139Z
30202,Pont-Saint-Esprit,11,12,433,2007,Loyers (données publiques),2026-03-03T09:22:09.139Z
30206,Poulx,11,,178,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
30209,Pujaut,12,12,211,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
30210,Quissac,11,11,104,281,Loyers (données publiques),2026-03-03T09:22:09.139Z
30211,Redessan,11,13,222,178,Loyers (données publiques),2026-03-03T09:22:09.139Z
30212,Remoulins,10,14,117,438,Loyers (données publiques),2026-03-03T09:22:09.139Z
30216,Robiac-Rochessadoule,,8,0,100,Loyers (données publiques),2026-03-03T09:22:09.139Z
30217,Rochefort-du-Gard,13,14,223,322,Loyers (données publiques),2026-03-03T09:22:09.139Z
30221,Roquemaure,9,12,238,969,Loyers (données publiques),2026-03-03T09:22:09.139Z
30223,Rousson,11,,145,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
30227,Saint-Ambroix,,9,0,931,Loyers (données publiques),2026-03-03T09:22:09.139Z
30241,Saint-Chaptes,,12,0,135,Loyers (données publiques),2026-03-03T09:22:09.139Z
30243,Saint-Christol-lez-Alès,10,11,164,267,Loyers (données publiques),2026-03-03T09:22:09.139Z
30254,Saint-Geniès-de-Comolas,,12,0,257,Loyers (données publiques),2026-03-03T09:22:09.139Z
30255,Saint-Geniès-de-Malgoirès,10,11,153,181,Loyers (données publiques),2026-03-03T09:22:09.139Z
30257,Saint-Gervasy,,12,0,116,Loyers (données publiques),2026-03-03T09:22:09.139Z
30258,Saint-Gilles,10,11,420,912,Loyers (données publiques),2026-03-03T09:22:09.139Z
30259,Saint-Hilaire-de-Brethmas,10,11,201,153,Loyers (données publiques),2026-03-03T09:22:09.139Z
30263,Saint-Hippolyte-du-Fort,,9,0,527,Loyers (données publiques),2026-03-03T09:22:09.139Z
30269,Saint-Jean-du-Gard,,9,0,328,Loyers (données publiques),2026-03-03T09:22:09.139Z
30274,Saint-Julien-les-Rosiers,9,10,124,127,Loyers (données publiques),2026-03-03T09:22:09.139Z
30276,Saint-Laurent-d'Aigouze,12,14,132,159,Loyers (données publiques),2026-03-03T09:22:09.139Z
30278,Saint-Laurent-des-Arbres,12,11,153,152,Loyers (données publiques),2026-03-03T09:22:09.139Z
30281,Saint-Mamert-du-Gard,12,14,118,111,Loyers (données publiques),2026-03-03T09:22:09.139Z
30284,Saint-Martin-de-Valgalgues,11,10,120,252,Loyers (données publiques),2026-03-03T09:22:09.139Z
30288,Saint-Nazaire,,10,0,174,Loyers (données publiques),2026-03-03T09:22:09.139Z
30294,Saint-Privat-des-Vieux,10,11,177,184,Loyers (données publiques),2026-03-03T09:22:09.139Z
30295,Saint-Quentin-la-Poterie,11,11,106,116,Loyers (données publiques),2026-03-03T09:22:09.139Z
30305,Salindres,11,12,106,283,Loyers (données publiques),2026-03-03T09:22:09.139Z
30307,Les Salles-du-Gardon,,8,0,117,Loyers (données publiques),2026-03-03T09:22:09.139Z
30311,Sauve,,10,0,110,Loyers (données publiques),2026-03-03T09:22:09.139Z
30315,Saze,11,13,140,150,Loyers (données publiques),2026-03-03T09:22:09.139Z
30317,Sernhac,,13,0,138,Loyers (données publiques),2026-03-03T09:22:09.139Z
30321,Sommières,12,12,174,976,Loyers (données publiques),2026-03-03T09:22:09.139Z
30325,Sumène,,11,0,194,Loyers (données publiques),2026-03-03T09:22:09.139Z
30326,Tavel,10,13,190,249,Loyers (données publiques),2026-03-03T09:22:09.139Z
30328,Théziers,11,,197,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
30333,Uchaud,11,13,181,335,Loyers (données publiques),2026-03-03T09:22:09.139Z
30334,Uzès,12,13,321,1304,Loyers (données publiques),2026-03-03T09:22:09.139Z
30341,Vauvert,11,13,296,691,Loyers (données publiques),2026-03-03T09:22:09.139Z
30344,Vergèze,12,14,230,350,Loyers (données publiques),2026-03-03T09:22:09.139Z
30346,Vers-Pont-du-Gard,10,,108,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
30348,Vézénobres,,11,0,151,Loyers (données publiques),2026-03-03T09:22:09.139Z
30350,Le Vigan,,10,0,437,Loyers (données publiques),2026-03-03T09:22:09.139Z
30351,Villeneuve-lès-Avignon,14,14,552,2284,Loyers (données publiques),2026-03-03T09:22:09.139Z
30356,Rodilhan,11,12,130,424,Loyers (données publiques),2026-03-03T09:22:09.139Z
31022,Aucamville,12,13,281,1779,Loyers (données publiques),2026-03-03T09:22:09.139Z
31028,Aurignac,,9,0,113,Loyers (données publiques),2026-03-03T09:22:09.139Z
31032,Aussonne,12,13,397,1124,Loyers (données publiques),2026-03-03T09:22:09.139Z
31033,Auterive,12,11,470,946,Loyers (données publiques),2026-03-03T09:22:09.139Z
31035,Auzeville-Tolosane,14,14,118,818,Loyers (données publiques),2026-03-03T09:22:09.139Z
31042,Bagnères-de-Luchon,,11,0,502,Loyers (données publiques),2026-03-03T09:22:09.139Z
31044,Balma,15,14,418,2253,Loyers (données publiques),2026-03-03T09:22:09.139Z
31048,Baziège,10,12,186,152,Loyers (données publiques),2026-03-03T09:22:09.139Z
31056,Beauzelle,12,14,301,2116,Loyers (données publiques),2026-03-03T09:22:09.139Z
31057,Belberaud,,13,0,118,Loyers (données publiques),2026-03-03T09:22:09.139Z
31065,Bérat,12,,107,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31066,Bessières,11,12,226,241,Loyers (données publiques),2026-03-03T09:22:09.139Z
31069,Blagnac,12,14,885,7985,Loyers (données publiques),2026-03-03T09:22:09.139Z
31079,Bouloc,11,11,142,244,Loyers (données publiques),2026-03-03T09:22:09.139Z
31080,Boulogne-sur-Gesse,,9,0,163,Loyers (données publiques),2026-03-03T09:22:09.139Z
31088,Brax,12,12,161,135,Loyers (données publiques),2026-03-03T09:22:09.139Z
31091,Bruguières,11,12,334,886,Loyers (données publiques),2026-03-03T09:22:09.139Z
31094,Buzet-sur-Tarn,11,10,159,130,Loyers (données publiques),2026-03-03T09:22:09.139Z
31106,Caraman,9,11,229,337,Loyers (données publiques),2026-03-03T09:22:09.139Z
31107,Carbonne,10,10,276,425,Loyers (données publiques),2026-03-03T09:22:09.139Z
31113,Castanet-Tolosan,13,13,337,5870,Loyers (données publiques),2026-03-03T09:22:09.139Z
31116,Castelginest,11,12,421,1149,Loyers (données publiques),2026-03-03T09:22:09.139Z
31117,Castelmaurou,12,11,186,137,Loyers (données publiques),2026-03-03T09:22:09.139Z
31118,Castelnau-d'Estrétefonds,12,11,320,859,Loyers (données publiques),2026-03-03T09:22:09.139Z
31135,Cazères,9,10,320,913,Loyers (données publiques),2026-03-03T09:22:09.139Z
31145,Cintegabelle,11,13,126,101,Loyers (données publiques),2026-03-03T09:22:09.139Z
31149,Colomiers,12,13,1355,8504,Loyers (données publiques),2026-03-03T09:22:09.139Z
31150,Cornebarrieu,11,13,1066,2116,Loyers (données publiques),2026-03-03T09:22:09.139Z
31157,Cugnaux,11,13,676,2663,Loyers (données publiques),2026-03-03T09:22:09.139Z
31160,Daux,11,11,196,273,Loyers (données publiques),2026-03-03T09:22:09.139Z
31165,Eaunes,11,13,301,432,Loyers (données publiques),2026-03-03T09:22:09.139Z
31169,Escalquens,12,13,283,890,Loyers (données publiques),2026-03-03T09:22:09.139Z
31181,Le Fauga,11,,124,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31182,Fenouillet,11,12,145,623,Loyers (données publiques),2026-03-03T09:22:09.139Z
31186,Fonbeauzard,,13,0,591,Loyers (données publiques),2026-03-03T09:22:09.139Z
31187,Fonsorbes,11,12,372,778,Loyers (données publiques),2026-03-03T09:22:09.139Z
31188,Fontenilles,10,,135,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31193,Le Fousseret,,10,0,104,Loyers (données publiques),2026-03-03T09:22:09.139Z
31202,Fronton,12,11,243,522,Loyers (données publiques),2026-03-03T09:22:09.139Z
31203,Frouzins,11,12,513,1211,Loyers (données publiques),2026-03-03T09:22:09.139Z
31205,Gagnac-sur-Garonne,11,12,168,560,Loyers (données publiques),2026-03-03T09:22:09.139Z
31212,Garidech,12,,144,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31224,Gourdan-Polignan,,8,0,205,Loyers (données publiques),2026-03-03T09:22:09.139Z
31228,Gragnague,13,,137,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31230,Gratentour,11,13,298,480,Loyers (données publiques),2026-03-03T09:22:09.139Z
31232,Grenade,11,11,575,1336,Loyers (données publiques),2026-03-03T09:22:09.139Z
31239,L'Isle-en-Dodon,8,9,103,152,Loyers (données publiques),2026-03-03T09:22:09.139Z
31248,Labarthe-sur-Lèze,11,12,235,301,Loyers (données publiques),2026-03-03T09:22:09.139Z
31253,Labastidette,,12,0,171,Loyers (données publiques),2026-03-03T09:22:09.139Z
31254,Labège,,13,0,266,Loyers (données publiques),2026-03-03T09:22:09.139Z
31259,Lacroix-Falgarde,11,12,101,167,Loyers (données publiques),2026-03-03T09:22:09.139Z
31263,Lagardelle-sur-Lèze,10,,104,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31273,Lapeyrouse-Fossat,11,,121,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31282,Launaguet,12,13,599,1822,Loyers (données publiques),2026-03-03T09:22:09.139Z
31287,Lavernose-Lacasse,12,,147,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31291,Léguevin,12,12,437,915,Loyers (données publiques),2026-03-03T09:22:09.139Z
31293,Lespinasse,11,12,126,369,Loyers (données publiques),2026-03-03T09:22:09.139Z
31297,Lévignac,10,11,149,157,Loyers (données publiques),2026-03-03T09:22:09.139Z
31299,Lherm,12,11,112,144,Loyers (données publiques),2026-03-03T09:22:09.139Z
31303,Longages,12,,160,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31324,Martres-Tolosane,9,10,101,181,Loyers (données publiques),2026-03-03T09:22:09.139Z
31341,Merville,11,12,250,308,Loyers (données publiques),2026-03-03T09:22:09.139Z
31351,Mondonville,12,12,551,2013,Loyers (données publiques),2026-03-03T09:22:09.139Z
31356,Montaigut-sur-Save,11,,124,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31358,Montastruc-la-Conseillère,12,11,127,193,Loyers (données publiques),2026-03-03T09:22:09.139Z
31364,Montberon,12,,172,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31375,Montesquieu-Volvestre,8,9,168,338,Loyers (données publiques),2026-03-03T09:22:09.139Z
31389,Montrabé,12,13,155,440,Loyers (données publiques),2026-03-03T09:22:09.139Z
31390,Montréjeau,9,10,103,756,Loyers (données publiques),2026-03-03T09:22:09.139Z
31395,Muret,12,11,902,3270,Loyers (données publiques),2026-03-03T09:22:09.139Z
31396,Nailloux,9,11,165,468,Loyers (données publiques),2026-03-03T09:22:09.139Z
31399,Noé,12,,135,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
31409,Péchabou,,13,0,331,Loyers (données publiques),2026-03-03T09:22:09.139Z
31410,Pechbonnieu,11,12,206,225,Loyers (données publiques),2026-03-03T09:22:09.139Z
31417,Pibrac,13,13,462,1019,Loyers (données publiques),2026-03-03T09:22:09.139Z
31420,Pinsaguel,,12,0,247,Loyers (données publiques),2026-03-03T09:22:09.139Z
31421,Pins-Justaret,11,12,173,457,Loyers (données publiques),2026-03-03T09:22:09.139Z
31424,Plaisance-du-Touch,11,13,792,1469,Loyers (données publiques),2026-03-03T09:22:09.139Z
31429,Pompertuzat,,13,0,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
31433,Portet-sur-Garonne,12,13,287,685,Loyers (données publiques),2026-03-03T09:22:09.139Z
31445,Quint-Fonsegrives,14,14,283,869,Loyers (données publiques),2026-03-03T09:22:09.139Z
31446,Ramonville-Saint-Agne,13,14,203,2965,Loyers (données publiques),2026-03-03T09:22:09.139Z
31451,Revel,12,9,547,1339,Loyers (données publiques),2026-03-03T09:22:09.139Z
31454,Rieumes,9,11,145,337,Loyers (données publiques),2026-03-03T09:22:09.139Z
