code_insee,commune,prix_m2_maison,prix_m2_appartement,nb_ventes_maison,nb_ventes_appartement,source,updated_at
"836","836",1263.16,,5,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"852","852",2000.00,,5,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"871","871",1169.35,,5,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"875","875",1662.90,,5,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"783","783",767.00,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"802","802",1435.45,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"768","768",1041.19,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"813","813",878.91,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"824","824",1323.81,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"788","788",1325.63,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"832","832",1264.09,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"822","822",1018.62,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"781","781",1490.30,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"763","763",1155.45,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"909","909",1750.00,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"847","847",1721.40,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"889","889",2491.07,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"897","897",2128.21,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"814","814",2000.00,,4,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"818","818",1776.00,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"776","776",881.58,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"769","769",831.25,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"749","749",1523.08,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"873","873",1702.85,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"839","839",1443.33,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"777","777",967.74,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"859","859",1541.67,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"900","900",1652.88,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"853","853",2021.51,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"790","790",1530.61,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"904","904",2350.70,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"782","782",1682.98,,3,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"833","833",1459.24,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"830","830",1075.27,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"797","797",1195.22,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"812","812",1194.91,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"828","828",1824.32,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"816","816",1475.83,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"761","761",1914.85,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"869","869",1696.11,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"850","850",1950.51,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"864","864",1644.30,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"877","877",732.48,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"892","892",2829.58,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"835","835",1101.07,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"872","872",1859.50,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"885","885",1508.23,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"745","745",1499.38,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"845","845",1696.97,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"787","787",1424.31,,2,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"804","804",1987.88,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"825","825",3423.91,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"876","876",1644.74,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"831","831",934.34,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"860","860",1950.00,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"817","817",727.27,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"883","883",919.54,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"856","856",1779.33,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"844","844",564.52,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"886","886",911.39,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"867","867",1234.57,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"880","880",1592.59,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"862","862",1188.04,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"898","898",1448.11,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"786","786",1569.54,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"837","837",1215.33,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"887","887",2021.28,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"742","742",4264.71,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"809","809",860.00,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"778","778",1078.65,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
"803","803",1098.00,,1,0,"DVF (données publiques)","2026-03-02T09:05:12.050Z"
