code_insee,commune,prix_m2_maison,prix_m2_appartement,nb_ventes_maison,nb_ventes_appartement,source,updated_at
29225,Pouldreuzic,2073,,134,0,DVF statistiques,2026-03-02T16:05:02.022Z
29226,Poullan-sur-Mer,1910,2600,94,1,DVF statistiques,2026-03-02T16:05:02.022Z
29227,Poullaouen,1008,,181,0,DVF statistiques,2026-03-02T16:05:02.022Z
29228,Primelin,2695,1655,60,3,DVF statistiques,2026-03-02T16:05:02.022Z
29229,Quemeneven,1288,1892,75,1,DVF statistiques,2026-03-02T16:05:02.022Z
29230,Querrien,1573,,140,0,DVF statistiques,2026-03-02T16:05:02.022Z
29232,Quimper,2276,1957,2750,3865,DVF statistiques,2026-03-02T16:05:02.022Z
29233,Quimperle,1998,1901,627,251,DVF statistiques,2026-03-02T16:05:02.022Z
29234,Redene,2149,,138,0,DVF statistiques,2026-03-02T16:05:02.022Z
29235,Le Relecq-Kerhuon,2866,2499,500,163,DVF statistiques,2026-03-02T16:05:02.022Z
29236,Riec-sur-Belon,2233,2682,303,3,DVF statistiques,2026-03-02T16:05:02.022Z
29237,La Roche-Maurice,1740,1871,99,3,DVF statistiques,2026-03-02T16:05:02.022Z
29238,Roscanvel,2467,,120,0,DVF statistiques,2026-03-02T16:05:02.022Z
29239,Roscoff,2744,3021,175,167,DVF statistiques,2026-03-02T16:05:02.022Z
29240,Rosnoen,2028,,59,0,DVF statistiques,2026-03-02T16:05:02.022Z
29241,Rosporden,1814,1501,486,58,DVF statistiques,2026-03-02T16:05:02.022Z
29243,Saint-Coulitz,1641,,20,0,DVF statistiques,2026-03-02T16:05:02.022Z
29244,Saint-Derrien,1340,,58,0,DVF statistiques,2026-03-02T16:05:02.022Z
29245,Saint-Divy,2043,2394,78,1,DVF statistiques,2026-03-02T16:05:02.022Z
29246,Saint-Eloy,1451,,16,0,DVF statistiques,2026-03-02T16:05:02.022Z
29247,Saint-Evarzec,2320,1933,202,6,DVF statistiques,2026-03-02T16:05:02.022Z
29248,Saint-Fregant,1667,,64,0,DVF statistiques,2026-03-02T16:05:02.022Z
29249,Saint-Goazec,1050,,79,0,DVF statistiques,2026-03-02T16:05:02.022Z
29250,Saint-Hernin,993,,83,0,DVF statistiques,2026-03-02T16:05:02.022Z
29251,Saint-Jean-du-Doigt,2164,,45,0,DVF statistiques,2026-03-02T16:05:02.022Z
29252,Saint-Jean-Trolimon,2400,12851,65,1,DVF statistiques,2026-03-02T16:05:02.022Z
29254,Saint-Martin-des-Champs,1626,1715,300,52,DVF statistiques,2026-03-02T16:05:02.022Z
29255,Saint-Meen,1828,,47,0,DVF statistiques,2026-03-02T16:05:02.022Z
29256,Saint-Nic,2033,2816,63,103,DVF statistiques,2026-03-02T16:05:02.022Z
29257,Saint-Pabu,2372,1518,134,2,DVF statistiques,2026-03-02T16:05:02.022Z
29259,Saint-Pol-de-Leon,2020,1690,424,117,DVF statistiques,2026-03-02T16:05:02.022Z
29260,Saint-Renan,2395,2270,376,127,DVF statistiques,2026-03-02T16:05:02.022Z
29261,Saint-Rivoal,1025,,22,0,DVF statistiques,2026-03-02T16:05:02.022Z
29262,Saint-Sauveur,1106,,79,0,DVF statistiques,2026-03-02T16:05:02.022Z
29263,Saint-Segal,1477,650,64,1,DVF statistiques,2026-03-02T16:05:02.022Z
29264,Saint-Servais,1578,,42,0,DVF statistiques,2026-03-02T16:05:02.022Z
29265,Sainte-Seve,1708,1643,56,1,DVF statistiques,2026-03-02T16:05:02.022Z
29266,Saint-Thegonnec Loc-Eguiner,1591,,202,0,DVF statistiques,2026-03-02T16:05:02.022Z
29267,Saint-Thois,1161,,74,0,DVF statistiques,2026-03-02T16:05:02.022Z
29268,Saint-Thonan,2335,1945,76,1,DVF statistiques,2026-03-02T16:05:02.022Z
29269,Saint-Thurien,1687,,104,0,DVF statistiques,2026-03-02T16:05:02.022Z
29270,Saint-Urbain,2020,,84,0,DVF statistiques,2026-03-02T16:05:02.022Z
29271,Saint-Vougay,1340,,54,0,DVF statistiques,2026-03-02T16:05:02.022Z
29272,Saint-Yvi,2045,,126,0,DVF statistiques,2026-03-02T16:05:02.022Z
29273,Santec,2590,1663,138,8,DVF statistiques,2026-03-02T16:05:02.022Z
29274,Scaer,1469,2755,495,1,DVF statistiques,2026-03-02T16:05:02.022Z
29275,Scrignac,1031,,132,0,DVF statistiques,2026-03-02T16:05:02.022Z
29276,Sibiril,1959,,90,0,DVF statistiques,2026-03-02T16:05:02.022Z
29277,Sizun,1405,,152,0,DVF statistiques,2026-03-02T16:05:02.022Z
29278,Spezet,1072,,193,0,DVF statistiques,2026-03-02T16:05:02.022Z
29279,Taule,1576,1455,195,1,DVF statistiques,2026-03-02T16:05:02.022Z
29280,Telgruc-sur-Mer,2318,1312,153,4,DVF statistiques,2026-03-02T16:05:02.022Z
29281,Tourch,1554,,63,0,DVF statistiques,2026-03-02T16:05:02.022Z
29282,Trebabu,2580,,22,0,DVF statistiques,2026-03-02T16:05:02.022Z
29284,Treffiagat,2433,2917,210,5,DVF statistiques,2026-03-02T16:05:02.022Z
29285,Treflaouenan,1337,,48,0,DVF statistiques,2026-03-02T16:05:02.022Z
29286,Treflevenez,1299,,19,0,DVF statistiques,2026-03-02T16:05:02.022Z
29287,Treflez,1722,,70,0,DVF statistiques,2026-03-02T16:05:02.022Z
29288,Tregarantec,1853,,34,0,DVF statistiques,2026-03-02T16:05:02.022Z
29289,Tregarvan,1037,,10,0,DVF statistiques,2026-03-02T16:05:02.022Z
29290,Treglonou,1786,,37,0,DVF statistiques,2026-03-02T16:05:02.022Z
29291,Tregourez,1250,,90,0,DVF statistiques,2026-03-02T16:05:02.022Z
29292,Treguennec,2838,12241,21,1,DVF statistiques,2026-03-02T16:05:02.023Z
29293,Tregunc,2934,2457,482,55,DVF statistiques,2026-03-02T16:05:02.023Z
29294,Le Trehou,1432,,29,0,DVF statistiques,2026-03-02T16:05:02.023Z
29295,Tremaouezan,2021,,24,0,DVF statistiques,2026-03-02T16:05:02.023Z
29296,Tremeoc,2261,2000,65,1,DVF statistiques,2026-03-02T16:05:02.023Z
29297,Tremeven,1899,2556,136,5,DVF statistiques,2026-03-02T16:05:02.023Z
29298,Treogat,2097,,28,0,DVF statistiques,2026-03-02T16:05:02.023Z
29299,Treouergat,1823,,15,0,DVF statistiques,2026-03-02T16:05:02.023Z
29300,Le Trevoux,1918,1266,84,4,DVF statistiques,2026-03-02T16:05:02.023Z
29301,Trezilide,1605,,26,0,DVF statistiques,2026-03-02T16:05:02.023Z
29302,Pont-de-Buis-les-Quimerch,1343,3254,355,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A001,Afa,4322,4425,85,25,DVF statistiques,2026-03-02T16:05:02.023Z
2A004,Ajaccio,5346,3755,214,3930,DVF statistiques,2026-03-02T16:05:02.023Z
2A006,Alata,4139,3840,99,16,DVF statistiques,2026-03-02T16:05:02.023Z
2A008,Albitreccia,6715,5895,80,129,DVF statistiques,2026-03-02T16:05:02.023Z
2A011,Altagene,2469,,2,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A017,Appietto,4090,6418,44,13,DVF statistiques,2026-03-02T16:05:02.023Z
2A018,Arbellara,3784,1835,5,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A019,Arbori,407,1571,1,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A021,Argiusta-Moriccio,1150,825,3,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A022,Arro,,1219,0,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A024,Aullene,1064,1459,11,14,DVF statistiques,2026-03-02T16:05:02.023Z
2A026,Azilone-Ampaza,2436,1689,12,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A027,Azzana,1453,694,5,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A028,Balogna,1734,1124,4,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A031,Bastelica,1679,1448,24,6,DVF statistiques,2026-03-02T16:05:02.023Z
2A032,Bastelicaccia,4826,3992,101,22,DVF statistiques,2026-03-02T16:05:02.023Z
2A035,Belvedere-Campomoro,5143,4593,18,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A038,Bilia,3231,,1,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A040,Bocognano,2231,1751,17,8,DVF statistiques,2026-03-02T16:05:02.023Z
2A041,Bonifacio,9986,4465,107,159,DVF statistiques,2026-03-02T16:05:02.023Z
2A048,Calcatoggio,4504,4856,37,67,DVF statistiques,2026-03-02T16:05:02.023Z
2A056,Campo,2266,1419,2,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A060,Cannelle,1805,600,3,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A061,Carbini,1287,1635,5,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A062,Carbuccia,3065,586,18,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A065,Cargese,5535,3828,45,37,DVF statistiques,2026-03-02T16:05:02.023Z
2A066,Cargiaca,1458,633,3,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A070,Casaglione,3867,4560,20,54,DVF statistiques,2026-03-02T16:05:02.023Z
2A071,Casalabriva,2534,2153,7,6,DVF statistiques,2026-03-02T16:05:02.023Z
2A085,Cauro,4260,3317,47,20,DVF statistiques,2026-03-02T16:05:02.023Z
2A089,Ciamannacce,1620,,4,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A090,Coggia,4893,2552,37,27,DVF statistiques,2026-03-02T16:05:02.023Z
2A091,Cognocoli-Monticchi,3101,744,4,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A092,Conca,4625,4100,49,53,DVF statistiques,2026-03-02T16:05:02.023Z
2A094,Corrano,2088,,3,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A098,Coti-Chiavari,8710,6161,99,7,DVF statistiques,2026-03-02T16:05:02.023Z
2A099,Cozzano,1463,402,10,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A100,Cristinacce,1684,678,1,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A103,Cuttoli-Corticchiato,4065,3097,56,18,DVF statistiques,2026-03-02T16:05:02.023Z
2A104,Eccica-Suarella,4177,3640,32,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A108,Evisa,1476,1644,12,7,DVF statistiques,2026-03-02T16:05:02.023Z
2A114,Figari,3861,2523,48,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A115,Foce,2311,1552,4,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A117,Forciolo,2273,1304,1,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A118,Fozzano,2929,1104,7,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A119,Frasseto,1221,,2,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A127,Giuncheto,3565,,4,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A128,Granace,886,1105,2,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A129,Grossa,2811,900,2,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A130,Grosseto-Prugna,7232,5646,189,276,DVF statistiques,2026-03-02T16:05:02.023Z
2A131,Guagno,1225,2167,7,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A132,Guarguale,611,2360,1,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A133,Guitera-les-Bains,1137,1132,4,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A139,Lecci,8525,5197,164,72,DVF statistiques,2026-03-02T16:05:02.023Z
2A141,Letia,1726,795,6,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A142,Levie,1911,2109,12,18,DVF statistiques,2026-03-02T16:05:02.023Z
2A144,Lopigna,1574,1133,6,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A146,Loreto-di-Tallano,1888,,3,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A154,Marignana,880,1321,10,6,DVF statistiques,2026-03-02T16:05:02.023Z
2A158,Mela,2188,,1,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A160,Moca-Croce,1910,499,4,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A163,Monacia-d'Aullene,3553,3765,15,10,DVF statistiques,2026-03-02T16:05:02.023Z
2A174,Murzo,2599,1411,6,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A181,Ocana,3640,2604,19,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A186,Olivese,2252,1579,11,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A189,Olmeto,5834,2738,47,30,DVF statistiques,2026-03-02T16:05:02.023Z
2A191,Olmiccia,1649,,4,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A196,Orto,1567,952,6,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A197,Osani,3454,833,5,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A198,Ota,2596,2646,11,27,DVF statistiques,2026-03-02T16:05:02.023Z
2A200,Palneca,660,,1,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A203,Partinello,2007,2563,11,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A204,Pastricciola,488,1184,3,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A209,Peri,3439,4105,59,7,DVF statistiques,2026-03-02T16:05:02.023Z
2A211,Petreto-Bicchisano,3085,1502,28,10,DVF statistiques,2026-03-02T16:05:02.023Z
2A212,Piana,4892,2285,11,14,DVF statistiques,2026-03-02T16:05:02.023Z
2A215,Pianottoli-Caldarello,8093,2919,42,7,DVF statistiques,2026-03-02T16:05:02.023Z
2A228,Pietrosella,7373,5708,107,63,DVF statistiques,2026-03-02T16:05:02.023Z
2A232,Pila-Canale,2176,3736,10,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A240,Poggiolo,837,489,5,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A247,Porto-Vecchio,6900,4981,499,459,DVF statistiques,2026-03-02T16:05:02.023Z
2A249,Propriano,4508,3888,58,298,DVF statistiques,2026-03-02T16:05:02.023Z
2A253,Quasquara,1285,,2,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A254,Quenza,1987,855,13,11,DVF statistiques,2026-03-02T16:05:02.023Z
2A258,Renno,2332,511,13,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A259,Rezza,1893,,7,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A262,Rosazia,1017,726,5,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A266,Salice,1528,,2,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A268,Sampolo,1634,1252,5,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A269,Sari-Solenzara,5601,3729,55,95,DVF statistiques,2026-03-02T16:05:02.023Z
2A270,Sari-d'Orcino,2169,2783,3,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A271,Sarrola-Carcopino,3713,3150,50,120,DVF statistiques,2026-03-02T16:05:02.023Z
2A272,Sartene,5324,1915,74,128,DVF statistiques,2026-03-02T16:05:02.023Z
2A276,Serra-di-Ferro,4656,4658,26,21,DVF statistiques,2026-03-02T16:05:02.023Z
2A278,Serra-di-Scopamene,1444,1160,4,7,DVF statistiques,2026-03-02T16:05:02.023Z
2A279,Serriera,2264,2600,4,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A282,Soccia,1823,1488,7,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A284,Sollacaro,3556,1718,10,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A285,Sorbollano,1118,1717,3,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A288,Sotta,4183,4298,54,23,DVF statistiques,2026-03-02T16:05:02.023Z
2A295,Sant'Andrea-d'Orcino,3150,756,10,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A300,San-Gavino-di-Carbini,4846,3589,58,12,DVF statistiques,2026-03-02T16:05:02.023Z
2A308,Sainte-Lucie-de-Tallano,1947,1796,13,15,DVF statistiques,2026-03-02T16:05:02.023Z
2A310,Santa-Maria-Figaniella,2442,,2,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A312,Santa-Maria-Siche,2168,2499,10,19,DVF statistiques,2026-03-02T16:05:02.023Z
2A322,Tasso,1502,1172,6,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A323,Tavaco,3025,,15,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A324,Tavera,2869,2857,17,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A326,Tolla,1404,2339,3,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A330,Ucciani,2241,1288,14,8,DVF statistiques,2026-03-02T16:05:02.023Z
2A331,Urbalacone,2369,1317,3,2,DVF statistiques,2026-03-02T16:05:02.023Z
2A336,Valle-di-Mezzana,3115,2830,10,3,DVF statistiques,2026-03-02T16:05:02.023Z
2A345,Vero,3033,4171,17,1,DVF statistiques,2026-03-02T16:05:02.023Z
2A348,Vico,4224,3134,37,34,DVF statistiques,2026-03-02T16:05:02.023Z
2A349,Viggianello,5738,2712,29,5,DVF statistiques,2026-03-02T16:05:02.023Z
2A351,Villanova,4509,,7,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A357,Zerubia,2153,1413,7,4,DVF statistiques,2026-03-02T16:05:02.023Z
2A359,Zicavo,2021,1074,10,7,DVF statistiques,2026-03-02T16:05:02.023Z
2A360,Zigliara,2152,,4,0,DVF statistiques,2026-03-02T16:05:02.023Z
2A362,Zonza,6629,4748,246,78,DVF statistiques,2026-03-02T16:05:02.023Z
2A363,Zoza,1983,,3,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B002,Aghione,2627,1348,4,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B003,Aiti,2992,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B005,Alando,2226,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B007,Albertacce,1091,794,3,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B009,Aleria,2565,2201,41,37,DVF statistiques,2026-03-02T16:05:02.024Z
2B010,Algajola,7944,4838,6,42,DVF statistiques,2026-03-02T16:05:02.024Z
2B012,Altiani,1010,1071,3,5,DVF statistiques,2026-03-02T16:05:02.024Z
2B015,Ampriani,833,1218,1,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B016,Antisanti,2331,1620,9,5,DVF statistiques,2026-03-02T16:05:02.024Z
2B020,Aregno,5494,2886,19,27,DVF statistiques,2026-03-02T16:05:02.024Z
2B023,Asco,772,1341,1,3,DVF statistiques,2026-03-02T16:05:02.024Z
2B025,Avapessa,3032,2761,3,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B029,Barbaggio,4462,3707,8,5,DVF statistiques,2026-03-02T16:05:02.024Z
2B030,Barrettali,2190,4218,12,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B033,Bastia,4052,2892,97,1874,DVF statistiques,2026-03-02T16:05:02.024Z
2B034,Belgodere,3757,3852,69,55,DVF statistiques,2026-03-02T16:05:02.024Z
2B036,Bigorno,2098,1607,1,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B037,Biguglia,3380,2669,137,231,DVF statistiques,2026-03-02T16:05:02.024Z
2B039,Bisinchi,1769,605,7,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B042,Borgo,3546,3121,254,436,DVF statistiques,2026-03-02T16:05:02.024Z
2B043,Brando,5332,3368,55,88,DVF statistiques,2026-03-02T16:05:02.024Z
2B045,Bustanico,500,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B046,Cagnano,3131,2153,7,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B047,Calacuccia,2003,739,6,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B049,Calenzana,3412,2872,117,49,DVF statistiques,2026-03-02T16:05:02.024Z
2B050,Calvi,5897,4570,82,732,DVF statistiques,2026-03-02T16:05:02.024Z
2B051,Cambia,784,1309,3,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B052,Campana,1815,1429,3,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B053,Campi,364,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B054,Campile,1342,962,15,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B055,Campitello,1661,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B057,Canale-di-Verde,3086,1870,21,7,DVF statistiques,2026-03-02T16:05:02.024Z
2B058,Canari,2478,1334,21,13,DVF statistiques,2026-03-02T16:05:02.024Z
2B059,Canavaggia,2186,333,5,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B063,Carcheto-Brustico,202,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B068,Carticasi,1270,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B069,Casabianca,417,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B072,Casalta,1875,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B073,Casamaccioli,1410,521,1,3,DVF statistiques,2026-03-02T16:05:02.024Z
2B074,Casanova,2436,1003,11,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B075,Casevecchie,1606,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B077,Castellare-di-Casinca,2614,1849,21,8,DVF statistiques,2026-03-02T16:05:02.024Z
2B078,Castellare-di-Mercurio,1518,1038,1,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B079,Castello-di-Rostino,1772,1537,17,3,DVF statistiques,2026-03-02T16:05:02.024Z
2B080,Castifao,1926,589,10,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B081,Castiglione,730,917,2,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B082,Castineta,1608,,3,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B083,Castirla,1989,1560,2,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B084,Cateri,2636,3960,4,12,DVF statistiques,2026-03-02T16:05:02.024Z
2B086,Centuri,3510,2292,12,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B087,Cervione,2845,2362,41,68,DVF statistiques,2026-03-02T16:05:02.024Z
2B088,Chiatra,3392,1375,9,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B093,Corbara,7665,5239,46,15,DVF statistiques,2026-03-02T16:05:02.024Z
2B095,Corscia,1030,656,3,8,DVF statistiques,2026-03-02T16:05:02.024Z
2B096,Corte,2952,2935,28,328,DVF statistiques,2026-03-02T16:05:02.024Z
2B097,Costa,3572,,3,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B101,Croce,2255,806,5,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B102,Crocicchia,985,217,3,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B105,Erbajolo,1031,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B106,Erone,2516,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B107,Ersa,2514,6031,17,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B109,Farinole,3371,2161,8,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B110,Favalello,1864,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B111,Felce,1486,1048,1,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B112,Feliceto,3592,2096,9,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B113,Ficaja,1843,1203,3,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B116,Focicchia,1598,,4,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B120,Furiani,3563,3033,92,109,DVF statistiques,2026-03-02T16:05:02.024Z
2B121,Galeria,3327,1188,12,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B122,Gavignano,847,681,5,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B123,Ghisonaccia,2710,2563,108,64,DVF statistiques,2026-03-02T16:05:02.024Z
2B124,Ghisoni,1195,1698,2,13,DVF statistiques,2026-03-02T16:05:02.024Z
2B125,Giocatojo,2577,,2,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B126,Giuncaggio,1583,,4,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B134,L'Ile-Rousse,9076,4158,15,372,DVF statistiques,2026-03-02T16:05:02.024Z
2B135,Isolaccio-di-Fiumorbo,1826,964,12,9,DVF statistiques,2026-03-02T16:05:02.024Z
2B136,Lama,2760,2922,6,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B137,Lano,,625,0,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B138,Lavatoggio,4886,3305,5,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B140,Lento,1289,1401,3,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B143,Linguizzetta,3418,2486,41,144,DVF statistiques,2026-03-02T16:05:02.024Z
2B145,Loreto-di-Casinca,800,1359,2,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B147,Lozzi,306,724,1,3,DVF statistiques,2026-03-02T16:05:02.024Z
2B148,Lucciana,3141,2760,192,239,DVF statistiques,2026-03-02T16:05:02.024Z
2B149,Lugo-di-Nazza,1740,938,1,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B150,Lumio,6995,4955,69,186,DVF statistiques,2026-03-02T16:05:02.024Z
2B152,Luri,2835,2001,19,32,DVF statistiques,2026-03-02T16:05:02.024Z
2B153,Manso,1599,,4,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B155,Matra,1312,,4,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B156,Mausoleo,1451,,3,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B157,Mazzola,1400,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B159,Meria,3541,993,11,5,DVF statistiques,2026-03-02T16:05:02.024Z
2B161,Moita,1058,310,2,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B162,Moltifao,2010,1371,11,11,DVF statistiques,2026-03-02T16:05:02.024Z
2B165,Moncale,3515,6636,8,4,DVF statistiques,2026-03-02T16:05:02.024Z
2B166,Monte,2033,2065,10,10,DVF statistiques,2026-03-02T16:05:02.024Z
2B167,Montegrosso,3543,2690,14,11,DVF statistiques,2026-03-02T16:05:02.024Z
2B168,Monticello,5456,4536,76,69,DVF statistiques,2026-03-02T16:05:02.024Z
2B169,Morosaglia,2273,1766,14,8,DVF statistiques,2026-03-02T16:05:02.024Z
2B170,Morsiglia,3858,2450,12,6,DVF statistiques,2026-03-02T16:05:02.024Z
2B172,Murato,2429,2127,15,13,DVF statistiques,2026-03-02T16:05:02.024Z
2B173,Muro,3301,1710,7,13,DVF statistiques,2026-03-02T16:05:02.024Z
2B175,Nessa,3248,,4,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B176,Nocario,1630,120,2,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B177,Noceta,2054,1136,2,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B178,Nonza,2409,1977,3,3,DVF statistiques,2026-03-02T16:05:02.024Z
2B179,Novale,958,,3,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B180,Novella,891,567,3,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B182,Occhiatana,3914,3367,11,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B183,Ogliastro,2112,1679,3,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B184,Olcani,2942,,1,0,DVF statistiques,2026-03-02T16:05:02.024Z
2B185,Oletta,4247,3286,69,79,DVF statistiques,2026-03-02T16:05:02.024Z
2B187,Olmeta-di-Capocorso,1841,1333,4,1,DVF statistiques,2026-03-02T16:05:02.024Z
2B188,Olmeta-di-Tuda,3217,2114,13,9,DVF statistiques,2026-03-02T16:05:02.024Z
2B190,Olmi-Cappella,1515,956,7,2,DVF statistiques,2026-03-02T16:05:02.024Z
2B192,Olmo,,1159,0,2,DVF statistiques,2026-03-02T16:05:02.024Z
